"","batsman","bowler","P0","P1","P2","P3","P4","P6"
"8224","M Kartik","SK Raina",0,0.5,0,0.5,0,0
"8225","M Kartik","SL Malinga",0.428571428571429,0.571428571428571,0,0,0,0
"8226","M Kartik","SR Watson",0,1,0,0,0,0
"8227","M Kartik","ST Jayasuriya",0,1,0,0,0,0
"8228","M Kartik","STR Binny",0,1,0,0,0,0
"8229","M Kartik","SW Tait",0.2,0.8,0,0,0,0
"8230","M Kartik","Z Khan",0,0.333333333333333,0.333333333333333,0,0.333333333333333,0
"8231","M Klinger","A Mithun",0.333333333333333,0.666666666666667,0,0,0,0
"8232","M Klinger","AB Agarkar",0.5,0.25,0.25,0,0,0
"8233","M Klinger","B Lee",0,1,0,0,0,0
"8234","M Klinger","CH Gayle",1,0,0,0,0,0
"8235","M Klinger","DL Vettori",0.333333333333333,0.666666666666667,0,0,0,0
"8236","M Klinger","IK Pathan",0.6875,0.125,0,0,0.1875,0
"8237","M Klinger","Iqbal Abdulla",0.4,0.4,0,0,0.2,0
"8238","M Klinger","JD Unadkat",0.285714285714286,0.428571428571429,0,0.142857142857143,0.142857142857143,0
"8239","M Klinger","JH Kallis",0.333333333333333,0.5,0,0,0.166666666666667,0
"8240","M Klinger","M Morkel",0.5,0.5,0,0,0,0
"8241","M Klinger","R Bhatia",0,1,0,0,0,0
"8242","M Klinger","RE van der Merwe",1,0,0,0,0,0
"8243","M Klinger","S Aravind",0.428571428571429,0.285714285714286,0.142857142857143,0,0.142857142857143,0
"8244","M Klinger","S Ladda",0.333333333333333,0.666666666666667,0,0,0,0
"8245","M Klinger","UT Yadav",0.5,0.5,0,0,0,0
"8246","M Klinger","YK Pathan",0.5,0.5,0,0,0,0
"8247","M Klinger","Z Khan",0.333333333333333,0.444444444444444,0,0,0.222222222222222,0
"8248","M Manhas","A Ashish Reddy",0.2,0.8,0,0,0,0
"8249","M Manhas","A Mishra",0.5,0.5,0,0,0,0
"8250","M Manhas","A Nehra",0.5,0.5,0,0,0,0
"8251","M Manhas","A Singh",0.25,0.5,0,0,0.25,0
"8252","M Manhas","A Symonds",0.333333333333333,0.5,0.166666666666667,0,0,0
"8253","M Manhas","A Uniyal",0.5,0.5,0,0,0,0
"8254","M Manhas","AA Jhunjhunwala",0,0,1,0,0,0
"8255","M Manhas","AD Mascarenhas",0.6,0.2,0,0,0,0.2
"8256","M Manhas","AM Nayar",0.5,0.25,0,0,0.25,0
"8257","M Manhas","AN Ahmed",1,0,0,0,0,0
"8258","M Manhas","B Akhil",0.5,0.5,0,0,0,0
"8259","M Manhas","BJ Hodge",0.75,0.25,0,0,0,0
"8260","M Manhas","CH Gayle",1,0,0,0,0,0
"8261","M Manhas","DE Bollinger",0.8,0.2,0,0,0,0
"8262","M Manhas","DL Vettori",0.666666666666667,0.333333333333333,0,0,0,0
"8263","M Manhas","Harbhajan Singh",0.5,0.5,0,0,0,0
"8264","M Manhas","Harmeet Singh",0.4,0.2,0.133333333333333,0,0.266666666666667,0
"8265","M Manhas","I Sharma",0.666666666666667,0,0.333333333333333,0,0,0
"8266","M Manhas","IK Pathan",0.3,0.4,0.2,0,0.1,0
"8267","M Manhas","Iqbal Abdulla",1,0,0,0,0,0
"8268","M Manhas","J Theron",0.153846153846154,0.538461538461538,0.153846153846154,0,0,0.153846153846154
"8269","M Manhas","JA Morkel",0.111111111111111,0.666666666666667,0,0,0.222222222222222,0
"8270","M Manhas","JD Unadkat",0.333333333333333,0.666666666666667,0,0,0,0
"8271","M Manhas","JEC Franklin",0.2,0.5,0.1,0,0.2,0
"8272","M Manhas","JH Kallis",0.166666666666667,0.333333333333333,0.166666666666667,0,0.333333333333333,0
"8273","M Manhas","Joginder Sharma",0.4,0.6,0,0,0,0
"8274","M Manhas","JR Hopes",0.666666666666667,0.111111111111111,0.111111111111111,0,0,0.111111111111111
"8275","M Manhas","Kamran Khan",0.166666666666667,0.5,0.166666666666667,0,0.166666666666667,0
"8276","M Manhas","KMDN Kulasekara",1,0,0,0,0,0
"8277","M Manhas","L Ablish",0,1,0,0,0,0
"8278","M Manhas","L Balaji",0.25,0.625,0,0,0.125,0
"8279","M Manhas","M Muralitharan",0.666666666666667,0.333333333333333,0,0,0,0
"8280","M Manhas","MG Johnson",0,1,0,0,0,0
"8281","M Manhas","MM Patel",0.6,0.4,0,0,0,0
"8282","M Manhas","Mohammed Shami",0.333333333333333,0,0.166666666666667,0.166666666666667,0.333333333333333,0
"8283","M Manhas","MS Gony",0.333333333333333,0.666666666666667,0,0,0,0
"8284","M Manhas","NJ Rimmington",0.714285714285714,0.142857142857143,0,0,0.142857142857143,0
"8285","M Manhas","NLTC Perera",0.4,0.2,0.2,0,0.2,0
"8286","M Manhas","P Awana",0.5,0.5,0,0,0,0
"8287","M Manhas","P Kumar",0.75,0.0833333333333333,0.0833333333333333,0,0.0833333333333333,0
"8288","M Manhas","Pankaj Singh",0,0.5,0.5,0,0,0
"8289","M Manhas","PP Chawla",0.314285714285714,0.314285714285714,0.228571428571429,0,0.114285714285714,0.0285714285714286
"8290","M Manhas","PP Ojha",0.3125,0.375,0.1875,0,0.125,0
"8291","M Manhas","PV Tambe",0.571428571428571,0.142857142857143,0.142857142857143,0,0.142857142857143,0
"8292","M Manhas","R Ashwin",0.3125,0.375,0.0625,0,0.25,0
"8293","M Manhas","R Bhatia",0.25,0.75,0,0,0,0
"8294","M Manhas","R Dhawan",0.333333333333333,0.333333333333333,0,0,0,0.333333333333333
"8295","M Manhas","R McLaren",0.5,0.333333333333333,0,0,0.166666666666667,0
"8296","M Manhas","R Rampaul",0.666666666666667,0.333333333333333,0,0,0,0
"8297","M Manhas","R Sharma",0.5,0.4,0,0,0.1,0
"8298","M Manhas","R Vinay Kumar",0.461538461538462,0.307692307692308,0.0769230769230769,0,0.153846153846154,0
"8299","M Manhas","RA Jadeja",0.333333333333333,0.666666666666667,0,0,0,0
"8300","M Manhas","RP Singh",0.4,0.4,0.1,0,0.1,0
"8301","M Manhas","RR Powar",0.5,0.3,0.1,0,0.1,0
"8302","M Manhas","S Nadeem",0.571428571428571,0.428571428571429,0,0,0,0
"8303","M Manhas","S Randiv",0.375,0.375,0.125,0,0,0.125
"8304","M Manhas","S Sreesanth",0.388888888888889,0.444444444444444,0.111111111111111,0,0.0555555555555556,0
"8305","M Manhas","SB Jakati",0.625,0.375,0,0,0,0
"8306","M Manhas","SK Raina",0.470588235294118,0.529411764705882,0,0,0,0
"8307","M Manhas","SK Trivedi",0.333333333333333,0.333333333333333,0.222222222222222,0,0,0.111111111111111
"8308","M Manhas","SK Warne",0.352941176470588,0.411764705882353,0.117647058823529,0,0.0588235294117647,0.0588235294117647
"8309","M Manhas","SL Malinga",0.333333333333333,0.666666666666667,0,0,0,0
"8310","M Manhas","SR Watson",0.1,0.8,0,0,0.1,0
"8311","M Manhas","ST Jayasuriya",1,0,0,0,0,0
"8312","M Manhas","SW Tait",0.6,0.2,0,0,0.2,0
"8313","M Manhas","UT Yadav",0,0.333333333333333,0.333333333333333,0,0.333333333333333,0
"8314","M Manhas","V Pratap Singh",0.5,0.25,0,0,0,0.25
"8315","M Manhas","WA Mota",1,0,0,0,0,0
"8316","M Manhas","WPUJC Vaas",0.333333333333333,0.666666666666667,0,0,0,0
"8317","M Manhas","YA Abdulla",0.2,0.4,0.2,0,0.2,0
"8318","M Manhas","Yuvraj Singh",0.368421052631579,0.578947368421053,0.0526315789473684,0,0,0
"8319","M Manhas","Z Khan",0,0.5,0.5,0,0,0
"8320","M Morkel","A Kumble",1,0,0,0,0,0
"8321","M Morkel","AC Thomas",0,1,0,0,0,0
"8322","M Morkel","AD Mathews",1,0,0,0,0,0
"8323","M Morkel","B Lee",0,1,0,0,0,0
"8324","M Morkel","CH Morris",0,0.666666666666667,0.333333333333333,0,0,0
"8325","M Morkel","DJ Bravo",0,1,0,0,0,0
"8326","M Morkel","DR Smith",0,1,0,0,0,0
"8327","M Morkel","DS Kulkarni",0.5,0.5,0,0,0,0
"8328","M Morkel","DT Christian",0.333333333333333,0,0.333333333333333,0,0,0.333333333333333
"8329","M Morkel","Harmeet Singh",0.75,0,0,0,0.25,0
"8330","M Morkel","JD Unadkat",0.4,0.4,0,0,0.2,0
"8331","M Morkel","KA Pollard",0.333333333333333,0,0.333333333333333,0,0,0.333333333333333
"8332","M Morkel","L Balaji",0.5,0.25,0,0,0.25,0
"8333","M Morkel","MG Johnson",0.166666666666667,0.333333333333333,0,0,0.5,0
"8334","M Morkel","NLTC Perera",1,0,0,0,0,0
"8335","M Morkel","P Kumar",0.857142857142857,0,0.142857142857143,0,0,0
"8336","M Morkel","PP Chawla",0.25,0.25,0,0,0,0.5
"8337","M Morkel","PP Ojha",0,1,0,0,0,0
"8338","M Morkel","R Ashwin",1,0,0,0,0,0
"8339","M Morkel","R Rampaul",0.5,0.5,0,0,0,0
"8340","M Morkel","R Vinay Kumar",0.25,0.375,0,0.125,0.25,0
"8341","M Morkel","RA Jadeja",0,1,0,0,0,0
"8342","M Morkel","RG Sharma",0.666666666666667,0.333333333333333,0,0,0,0
"8343","M Morkel","RJ Harris",0,0.666666666666667,0.333333333333333,0,0,0
"8344","M Morkel","RP Singh",0.5,0.166666666666667,0.166666666666667,0,0.166666666666667,0
"8345","M Morkel","Sandeep Sharma",0,0.5,0.5,0,0,0
"8346","M Morkel","SJ Srivastava",0,0.25,0.25,0,0.25,0.25
"8347","M Morkel","SL Malinga",0.285714285714286,0.571428571428571,0,0,0.142857142857143,0
"8348","M Morkel","SP Narine",1,0,0,0,0,0
"8349","M Muralitharan","A Ashish Reddy",1,0,0,0,0,0
"8350","M Muralitharan","A Nehra",0,1,0,0,0,0
"8351","M Muralitharan","A Singh",0.5,0.5,0,0,0,0
"8352","M Muralitharan","A Symonds",1,0,0,0,0,0
"8353","M Muralitharan","DP Nannes",0.5,0.5,0,0,0,0
"8354","M Muralitharan","GB Hogg",0.5,0.5,0,0,0,0
"8355","M Muralitharan","IK Pathan",0,1,0,0,0,0
"8356","M Muralitharan","P Kumar",1,0,0,0,0,0
"8357","M Muralitharan","Pankaj Singh",0.6,0,0.2,0.2,0,0
"8358","M Muralitharan","R Vinay Kumar",0,0,0,0,1,0
"8359","M Muralitharan","RP Singh",0,1,0,0,0,0
"8360","M Muralitharan","SK Trivedi",1,0,0,0,0,0
"8361","M Muralitharan","Sohail Tanvir",1,0,0,0,0,0
"8362","M Muralitharan","SR Watson",0.4,0.4,0.2,0,0,0
"8363","M Ntini","DW Steyn",1,0,0,0,0,0
"8364","M Ntini","P Kumar",1,0,0,0,0,0
"8365","M Ntini","Sohail Tanvir",0.333333333333333,0.166666666666667,0.166666666666667,0,0.333333333333333,0
"8366","M Ntini","SR Watson",1,0,0,0,0,0
"8367","M Rawat","A Kumble",0.666666666666667,0.333333333333333,0,0,0,0
"8368","M Rawat","A Nehra",1,0,0,0,0,0
"8369","M Rawat","DL Vettori",0.5,0.5,0,0,0,0
"8370","M Rawat","GD McGrath",0.5,0.5,0,0,0,0
"8371","M Rawat","IK Pathan",0.25,0.75,0,0,0,0
"8372","M Rawat","JD Ryder",0.25,0.75,0,0,0,0
"8373","M Rawat","JDP Oram",0.333333333333333,0.666666666666667,0,0,0,0
"8374","M Rawat","JH Kallis",0.25,0.75,0,0,0,0
"8375","M Rawat","JR Hopes",0.75,0.25,0,0,0,0
"8376","M Rawat","L Balaji",0.25,0.5,0,0,0.25,0
"8377","M Rawat","MF Maharoof",0.666666666666667,0.333333333333333,0,0,0,0
"8378","M Rawat","Mohammad Asif",0.5,0.5,0,0,0,0
"8379","M Rawat","P Kumar",1,0,0,0,0,0
"8380","M Rawat","PP Chawla",0.5,0.25,0,0,0,0.25
"8381","M Rawat","R Bhatia",0.5,0.5,0,0,0,0
"8382","M Rawat","RR Raje",0.5,0.5,0,0,0,0
"8383","M Rawat","SP Narine",0.714285714285714,0.285714285714286,0,0,0,0
"8384","M Rawat","Umar Gul",0,1,0,0,0,0
"8385","M Rawat","VRV Singh",0.4,0.2,0.2,0,0.2,0
"8386","M Rawat","VY Mahesh",0,0,0,0,1,0
"8387","M Rawat","YA Abdulla",0.333333333333333,0.666666666666667,0,0,0,0
"8388","M Vijay","A Chandila",0.5,0.5,0,0,0,0
"8389","M Vijay","A Kumble",0.375,0.375,0.25,0,0,0
"8390","M Vijay","A Mishra",0.25,0.625,0,0,0,0.125
"8391","M Vijay","A Mithun",0.333333333333333,0.333333333333333,0,0,0.333333333333333,0
"8392","M Vijay","A Nehra",0.566666666666667,0.233333333333333,0.0333333333333333,0,0.166666666666667,0
"8393","M Vijay","A Singh",0.615384615384615,0.307692307692308,0,0,0.0769230769230769,0
"8394","M Vijay","A Symonds",0.666666666666667,0.333333333333333,0,0,0,0
"8395","M Vijay","A Zampa",0.214285714285714,0.571428571428571,0,0,0.0714285714285714,0.142857142857143
"8396","M Vijay","AA Jhunjhunwala",0,0.666666666666667,0,0,0,0
"8397","M Vijay","AB Agarkar",0.6,0.2,0,0,0.0666666666666667,0.133333333333333
"8398","M Vijay","AB Dinda",0.409090909090909,0.363636363636364,0.0909090909090909,0,0.136363636363636,0
"8399","M Vijay","AB McDonald",0,1,0,0,0,0
"8400","M Vijay","AC Thomas",0.375,0.25,0.25,0,0.125,0
"8401","M Vijay","AD Mathews",0.416666666666667,0.416666666666667,0.0833333333333333,0,0.0833333333333333,0
"8402","M Vijay","AD Russell",0.388888888888889,0.388888888888889,0.0555555555555556,0,0.166666666666667,0
"8403","M Vijay","AL Menaria",0.5,0.5,0,0,0,0
"8404","M Vijay","AM Nayar",0.333333333333333,0.333333333333333,0.222222222222222,0,0,0.111111111111111
"8405","M Vijay","AN Ahmed",0.692307692307692,0.0769230769230769,0,0,0.153846153846154,0.0769230769230769
"8406","M Vijay","Ankit Sharma",0.5,0.318181818181818,0.0454545454545455,0,0.136363636363636,0
"8407","M Vijay","Azhar Mahmood",0.384615384615385,0.384615384615385,0.153846153846154,0,0.0769230769230769,0
"8408","M Vijay","B Kumar",0.558139534883721,0.302325581395349,0.0232558139534884,0,0.116279069767442,0
"8409","M Vijay","B Lee",0.647058823529412,0.117647058823529,0.0588235294117647,0,0.117647058823529,0.0588235294117647
"8410","M Vijay","BA Bhatt",0.166666666666667,0.5,0.166666666666667,0,0,0.166666666666667
"8411","M Vijay","BE Hendricks",1,0,0,0,0,0
"8412","M Vijay","Bipul Sharma",1,0,0,0,0,0
"8413","M Vijay","BW Hilfenhaus",0.333333333333333,0.666666666666667,0,0,0,0
"8414","M Vijay","CH Gayle",0.466666666666667,0.466666666666667,0,0,0,0.0666666666666667
"8415","M Vijay","CH Morris",0.578947368421053,0.105263157894737,0.157894736842105,0,0.0526315789473684,0.105263157894737
"8416","M Vijay","CJ Anderson",0.142857142857143,0.571428571428571,0,0,0.285714285714286,0
"8417","M Vijay","CJ Jordan",0.111111111111111,0.444444444444444,0,0,0.444444444444444,0
"8418","M Vijay","CRD Fernando",0.5,0.333333333333333,0,0,0,0.166666666666667
"8419","M Vijay","DJ Bravo",0.285714285714286,0.571428571428571,0.142857142857143,0,0,0
"8420","M Vijay","DJ Hussey",0,0.428571428571429,0.142857142857143,0,0.285714285714286,0.142857142857143
"8421","M Vijay","DJ Muthuswami",0.5,0.2,0.1,0,0.1,0.1
"8422","M Vijay","DJG Sammy",0.375,0.375,0,0,0.25,0
"8423","M Vijay","DL Chahar",0,0.6,0,0,0.2,0.2
"8424","M Vijay","DL Vettori",0.407407407407407,0.333333333333333,0.148148148148148,0,0.0740740740740741,0.037037037037037
"8425","M Vijay","DP Nannes",0.5,0.25,0.0833333333333333,0.0833333333333333,0.0833333333333333,0
"8426","M Vijay","DR Smith",0.307692307692308,0.384615384615385,0.153846153846154,0,0.0769230769230769,0.0769230769230769
"8427","M Vijay","DS Kulkarni",0.576923076923077,0.230769230769231,0.115384615384615,0,0.0769230769230769,0
"8428","M Vijay","DT Christian",0.8,0.2,0,0,0,0
"8429","M Vijay","DW Steyn",0.586206896551724,0.241379310344828,0.0689655172413793,0.0344827586206897,0.0689655172413793,0
"8430","M Vijay","Harbhajan Singh",0.431034482758621,0.448275862068966,0.0862068965517241,0.0172413793103448,0.0172413793103448,0
"8431","M Vijay","Harmeet Singh",0.2,0.6,0,0,0,0.2
"8432","M Vijay","HV Patel",1,0,0,0,0,0
"8433","M Vijay","I Sharma",0.594594594594595,0.135135135135135,0,0.027027027027027,0.135135135135135,0.108108108108108
"8434","M Vijay","IC Pandey",0.52,0.28,0.04,0,0.12,0.04
"8435","M Vijay","IK Pathan",0.424242424242424,0.363636363636364,0.0909090909090909,0,0.121212121212121,0
"8436","M Vijay","Iqbal Abdulla",0.457142857142857,0.228571428571429,0.142857142857143,0,0.171428571428571,0
"8437","M Vijay","J Botha",0.352941176470588,0.352941176470588,0.117647058823529,0,0.0588235294117647,0.117647058823529
"8438","M Vijay","J Suchith",0.1875,0.5625,0.0625,0,0.125,0.0625
"8439","M Vijay","J Syed Mohammad",0.166666666666667,0.333333333333333,0.166666666666667,0.166666666666667,0,0.166666666666667
"8440","M Vijay","J Theron",1,0,0,0,0,0
"8441","M Vijay","JA Morkel",0.4,0.4,0.1,0,0.1,0
"8442","M Vijay","JD Ryder",0.333333333333333,0.333333333333333,0,0,0,0.333333333333333
"8443","M Vijay","JD Unadkat",0.285714285714286,0.285714285714286,0.142857142857143,0,0.285714285714286,0
"8444","M Vijay","JE Taylor",0.533333333333333,0.2,0.2,0,0.0666666666666667,0
"8445","M Vijay","JEC Franklin",0.333333333333333,0.666666666666667,0,0,0,0
"8446","M Vijay","JH Kallis",0.5,0.357142857142857,0.0714285714285714,0,0.0714285714285714,0
"8447","M Vijay","JJ Bumrah",0.545454545454545,0.363636363636364,0.0909090909090909,0,0,0
"8448","M Vijay","JJ van der Wath",0.25,0,0,0,0.5,0.25
"8449","M Vijay","JP Duminy",0.666666666666667,0.333333333333333,0,0,0,0
"8450","M Vijay","JP Faulkner",0.454545454545455,0.363636363636364,0.136363636363636,0,0.0454545454545455,0
"8451","M Vijay","JR Hopes",0.166666666666667,0.666666666666667,0,0,0.166666666666667,0
"8452","M Vijay","KA Pollard",1,0,0,0,0,0
"8453","M Vijay","KH Pandya",0.2,0.5,0,0,0.2,0.1
"8454","M Vijay","KK Cooper",0.222222222222222,0.444444444444444,0.222222222222222,0,0.111111111111111,0
"8455","M Vijay","KP Pietersen",0.142857142857143,0.285714285714286,0.142857142857143,0,0,0.428571428571429
"8456","M Vijay","KV Sharma",0.470588235294118,0.529411764705882,0,0,0,0
"8457","M Vijay","KW Richardson",0.333333333333333,0.333333333333333,0,0,0.333333333333333,0
"8458","M Vijay","L Balaji",0,1,0,0,0,0
"8459","M Vijay","LR Shukla",0.333333333333333,0.166666666666667,0,0,0.333333333333333,0.166666666666667
"8460","M Vijay","M Ashwin",0.142857142857143,0.714285714285714,0,0,0,0.142857142857143
"8461","M Vijay","M de Lange",0.5,0.1,0,0,0.3,0.1
"8462","M Vijay","M Kartik",0.5,0.25,0.208333333333333,0,0,0.0416666666666667
"8463","M Vijay","M Morkel",0.592592592592593,0.222222222222222,0,0,0.185185185185185,0
"8464","M Vijay","M Muralitharan",0.666666666666667,0.333333333333333,0,0,0,0
"8465","M Vijay","MA Starc",0.5,0.333333333333333,0,0,0,0.166666666666667
"8466","M Vijay","MC Henriques",0,1,0,0,0,0
"8467","M Vijay","MG Johnson",0.555555555555556,0.166666666666667,0.111111111111111,0.0555555555555556,0.111111111111111,0
"8468","M Vijay","MJ McClenaghan",0.461538461538462,0.192307692307692,0.0384615384615385,0.0384615384615385,0.269230769230769,0
"8469","M Vijay","MM Patel",0.5,0.05,0.15,0,0.15,0.15
"8470","M Vijay","MM Sharma",0.5,0.25,0.125,0,0.125,0
"8471","M Vijay","MN Samuels",0,1,0,0,0,0
"8472","M Vijay","Mohammed Shami",0.25,0.25,0,0,0.5,0
"8473","M Vijay","MR Marsh",0.142857142857143,0.571428571428571,0,0,0.142857142857143,0.142857142857143
"8474","M Vijay","Mustafizur Rahman",1,0,0,0,0,0
"8475","M Vijay","ND Doshi",0.75,0,0,0,0.25,0
"8476","M Vijay","NL McCullum",0.625,0.25,0.125,0,0,0
"8477","M Vijay","NLTC Perera",0.428571428571429,0.214285714285714,0,0,0.357142857142857,0
"8478","M Vijay","NM Coulter-Nile",0.8,0.2,0,0,0,0
"8479","M Vijay","P Awana",0,0.666666666666667,0.333333333333333,0,0,0
"8480","M Vijay","P Kumar",0.481481481481481,0.166666666666667,0.0555555555555556,0.037037037037037,0.185185185185185,0.0740740740740741
"8481","M Vijay","P Negi",0.25,0.583333333333333,0.0833333333333333,0,0,0.0833333333333333
"8482","M Vijay","P Suyal",0.714285714285714,0.285714285714286,0,0,0,0
"8483","M Vijay","PJ Sangwan",0.368421052631579,0.105263157894737,0.157894736842105,0,0.263157894736842,0.105263157894737
"8484","M Vijay","PP Chawla",0.37037037037037,0.407407407407407,0.0740740740740741,0,0.111111111111111,0.037037037037037
"8485","M Vijay","PP Ojha",0.393939393939394,0.454545454545455,0.0909090909090909,0,0.0303030303030303,0.0303030303030303
"8486","M Vijay","PV Tambe",0.333333333333333,0.5,0.166666666666667,0,0,0
"8487","M Vijay","R Ashwin",0.419354838709677,0.451612903225806,0.0645161290322581,0,0.032258064516129,0.032258064516129
"8488","M Vijay","R Bhatia",0.142857142857143,0.428571428571429,0.142857142857143,0,0.285714285714286,0
"8489","M Vijay","R Dhawan",0,1,0,0,0,0
"8490","M Vijay","R McLaren",0.545454545454545,0.272727272727273,0.0909090909090909,0,0.0909090909090909,0
"8491","M Vijay","R Ninan",0.666666666666667,0,0,0,0,0.333333333333333
"8492","M Vijay","R Rampaul",0.625,0.375,0,0,0,0
"8493","M Vijay","R Sathish",0,0.5,0,0,0,0.5
"8494","M Vijay","R Sharma",0.272727272727273,0.636363636363636,0.0909090909090909,0,0,0
"8495","M Vijay","R Shukla",0,1,0,0,0,0
"8496","M Vijay","R Vinay Kumar",0.414634146341463,0.365853658536585,0.024390243902439,0,0.170731707317073,0.024390243902439
"8497","M Vijay","RA Jadeja",0.315789473684211,0.578947368421053,0.0526315789473684,0,0.0526315789473684,0
"8498","M Vijay","RE van der Merwe",0.4,0.3,0.3,0,0,0
"8499","M Vijay","RG Sharma",0.4,0.2,0,0.2,0.2,0
"8500","M Vijay","RJ Harris",0.5,0.275,0.05,0.025,0.15,0
"8501","M Vijay","RJ Peterson",0.5,0.166666666666667,0.166666666666667,0,0.166666666666667,0
"8502","M Vijay","RP Singh",0.475,0.175,0.075,0.025,0.175,0.075
"8503","M Vijay","RR Bhatkal",0,0.5,0.5,0,0,0
"8504","M Vijay","RR Powar",0.636363636363636,0.181818181818182,0,0,0.181818181818182,0
"8505","M Vijay","S Aravind",0.592592592592593,0.111111111111111,0.037037037037037,0.037037037037037,0.0740740740740741,0.148148148148148
"8506","M Vijay","S Gopal",1,0,0,0,0,0
"8507","M Vijay","S Kaul",0.5,0.125,0.25,0,0.125,0
"8508","M Vijay","S Kaushik",0.4,0.5,0,0,0.1,0
"8509","M Vijay","S Ladda",0.375,0.375,0.125,0,0.125,0
"8510","M Vijay","S Nadeem",0.25,0.416666666666667,0.25,0,0.0833333333333333,0
"8511","M Vijay","S Narwal",0.235294117647059,0.117647058823529,0,0,0.294117647058824,0.352941176470588
"8512","M Vijay","S Sreesanth",0,1,0,0,0,0
"8513","M Vijay","SA Yadav",0.5,0.25,0.25,0,0,0
"8514","M Vijay","Sandeep Sharma",0.666666666666667,0.166666666666667,0,0,0.166666666666667,0
"8515","M Vijay","SE Bond",0.4,0.4,0,0,0.2,0
"8516","M Vijay","Shakib Al Hasan",0.2,0.6,0,0,0.2,0
"8517","M Vijay","SK Trivedi",0.375,0.1875,0.1875,0,0.125,0.125
"8518","M Vijay","SK Warne",0.375,0.5,0.0416666666666667,0,0,0.0833333333333333
"8519","M Vijay","SL Malinga",0.55,0.35,0,0,0.1,0
"8520","M Vijay","SMSM Senanayake",1,0,0,0,0,0
"8521","M Vijay","SP Narine",0.52,0.36,0.08,0,0.04,0
"8522","M Vijay","SR Watson",0.458333333333333,0.229166666666667,0.104166666666667,0.0416666666666667,0.125,0.0416666666666667
"8523","M Vijay","STR Binny",0.357142857142857,0.392857142857143,0.107142857142857,0,0.107142857142857,0.0357142857142857
"8524","M Vijay","Sunny Gupta",0.1,0.5,0,0,0.3,0.1
"8525","M Vijay","SW Tait",0.45,0.25,0.1,0,0.1,0.1
"8526","M Vijay","TA Boult",0.5,0.1875,0.0625,0.0625,0.125,0.0625
"8527","M Vijay","TG Southee",0.481481481481481,0.259259259259259,0.111111111111111,0.037037037037037,0.0740740740740741,0.037037037037037
"8528","M Vijay","TL Suman",0.6,0.4,0,0,0,0
"8529","M Vijay","TM Dilshan",0,1,0,0,0,0
"8530","M Vijay","UT Yadav",0.408163265306122,0.26530612244898,0.0816326530612245,0,0.224489795918367,0.0204081632653061
"8531","M Vijay","V Pratap Singh",0.5,0,0,0,0.5,0
"8532","M Vijay","V Sehwag",0.166666666666667,0.166666666666667,0,0,0.333333333333333,0.333333333333333
"8533","M Vijay","VR Aaron",0.553191489361702,0.170212765957447,0.0851063829787234,0,0.148936170212766,0.0425531914893617
"8534","M Vijay","VS Malik",0.5,0.333333333333333,0,0,0.166666666666667,0
"8535","M Vijay","WPUJC Vaas",0.666666666666667,0.166666666666667,0.166666666666667,0,0,0
