,index,batsman,bowler,no_of_times,no_of_balls,p_out,p_not_out,bowler_cluster,batsman_cluster
1162,3331,R Dravid,R Sharma,1,26,0.0384615384615385,0.961538461538462,2.0,1
1163,3304,R Dravid,DJ Bravo,1,6,0.166666666666667,0.833333333333333,1.0,1
1164,3337,R Dravid,S Sreesanth,1,11,0.0909090909090909,0.909090909090909,2.0,1
1165,3313,R Dravid,I Sharma,2,50,0.04,0.96,5.0,1
1166,3322,R Dravid,MC Henriques,1,5,0.2,0.8,2.0,1
1167,3317,R Dravid,L Balaji,1,44,0.0227272727272727,0.977272727272727,5.0,1
1168,3311,R Dravid,Harbhajan Singh,3,26,0.115384615384615,0.884615384615385,1.0,1
1169,3349,R Dravid,Y Nagar,1,2,0.5,0.5,0.0,1
1170,3332,R Dravid,RE van der Merwe,1,7,0.142857142857143,0.857142857142857,4.0,1
1171,3340,R Dravid,SB Jakati,1,29,0.0344827586206897,0.96551724137931,3.0,1
1172,3312,R Dravid,Harmeet Singh,2,26,0.0769230769230769,0.923076923076923,2.0,1
1173,3348,R Dravid,WD Parnell,1,11,0.0909090909090909,0.909090909090909,2.0,1
1174,3351,R Dravid,Yuvraj Singh,1,26,0.0384615384615385,0.961538461538462,2.0,1
1175,3301,R Dravid,BW Hilfenhaus,1,3,0.333333333333333,0.666666666666667,4.0,1
1176,3329,R Dravid,PP Ojha,2,61,0.0327868852459016,0.967213114754098,5.0,1
1177,3341,R Dravid,SB Styris,2,17,0.117647058823529,0.882352941176471,4.0,1
1178,3298,R Dravid,AD Mathews,3,32,0.09375,0.90625,2.0,1
1179,3344,R Dravid,SR Watson,1,5,0.2,0.8,6.0,1
1180,3307,R Dravid,DS Kulkarni,1,18,0.0555555555555556,0.944444444444444,5.0,1
1181,3319,R Dravid,M Kartik,1,26,0.0384615384615385,0.961538461538462,3.0,1
1182,3335,R Dravid,S Kaul,1,13,0.0769230769230769,0.923076923076923,2.0,1
1183,3296,R Dravid,A Nehra,1,33,0.0303030303030303,0.96969696969697,5.0,1
1184,3314,R Dravid,IK Pathan,2,44,0.0454545454545455,0.954545454545455,6.0,1
1185,3336,R Dravid,S Randiv,1,15,0.0666666666666667,0.933333333333333,0.0,1
1186,3305,R Dravid,DL Vettori,1,42,0.0238095238095238,0.976190476190476,2.0,1
1187,3347,R Dravid,VRV Singh,1,22,0.0454545454545455,0.954545454545455,4.0,1
1188,3297,R Dravid,A Symonds,1,28,0.0357142857142857,0.964285714285714,2.0,1
1189,3316,R Dravid,KP Appanna,1,9,0.111111111111111,0.888888888888889,4.0,1
1190,3309,R Dravid,DW Steyn,1,32,0.03125,0.96875,5.0,1
1191,3315,R Dravid,JA Morkel,1,39,0.0256410256410256,0.974358974358974,5.0,1
1192,3333,R Dravid,RJ Harris,2,22,0.0909090909090909,0.909090909090909,2.0,1
1193,3302,R Dravid,CH Morris,1,8,0.125,0.875,3.0,1
1194,3308,R Dravid,DT Christian,1,19,0.0526315789473684,0.947368421052632,2.0,1
1195,3328,R Dravid,PP Chawla,1,40,0.025,0.975,1.0,1
1196,3324,R Dravid,MM Patel,3,22,0.136363636363636,0.863636363636364,3.0,1
1197,3327,R Dravid,P Kumar,1,29,0.0344827586206897,0.96551724137931,1.0,1
1198,3342,R Dravid,SC Ganguly,1,9,0.111111111111111,0.888888888888889,4.0,1
1199,3323,R Dravid,MG Johnson,1,17,0.0588235294117647,0.941176470588235,3.0,1
1200,3564,RN ten Doeschate,M Muralitharan,1,1,1,0,3.0,9
1201,3560,RN ten Doeschate,B Kumar,1,11,0.0909090909090909,0.909090909090909,6.0,9
1202,3565,RN ten Doeschate,MA Starc,1,2,0.5,0.5,2.0,9
1203,3562,RN ten Doeschate,Karanveer Singh,1,4,0.25,0.75,4.0,9
1204,3563,RN ten Doeschate,M Morkel,1,4,0.25,0.75,5.0,9
1205,3558,RN ten Doeschate,A Mishra,1,2,0.5,0.5,1.0,9
1206,3566,RN ten Doeschate,MC Henriques,1,3,0.333333333333333,0.666666666666667,2.0,9
1207,3561,RN ten Doeschate,Harmeet Singh,1,4,0.25,0.75,2.0,9
1208,3569,RN ten Doeschate,Sandeep Sharma,1,1,1,0,3.0,9
1209,3559,RN ten Doeschate,AN Ahmed,1,4,0.25,0.75,4.0,9
1210,3568,RN ten Doeschate,PV Tambe,1,1,1,0,2.0,9
1211,3567,RN ten Doeschate,MG Johnson,1,3,0.333333333333333,0.666666666666667,3.0,9
1212,3903,SB Joshi,LR Shukla,1,2,0.5,0.5,4.0,0
1213,4129,SL Malinga,A Singh,1,1,1,0,4.0,7
1214,4136,SL Malinga,UT Yadav,1,7,0.142857142857143,0.857142857142857,6.0,7
1215,4131,SL Malinga,DJ Bravo,2,9,0.222222222222222,0.777777777777778,1.0,7
1216,4134,SL Malinga,L Balaji,1,3,0.333333333333333,0.666666666666667,5.0,7
1217,4137,SL Malinga,WD Parnell,1,9,0.111111111111111,0.888888888888889,2.0,7
1218,4130,SL Malinga,BW Hilfenhaus,1,7,0.142857142857143,0.857142857142857,4.0,7
1219,4132,SL Malinga,J Syed Mohammad,1,4,0.25,0.75,4.0,7
1220,4135,SL Malinga,RA Jadeja,1,2,0.5,0.5,6.0,7
1221,4133,SL Malinga,JP Faulkner,1,8,0.125,0.875,3.0,7
1222,600,B Laughlin,KA Pollard,1,1,1,0,3.0,0
1223,836,CK Langeveldt,SJ Srivastava,1,2,0.5,0.5,4.0,0
1224,835,CK Langeveldt,AB McDonald,1,1,1,0,4.0,0
1225,2252,LJ Wright,JD Unadkat,1,1,1,0,3.0,7
1226,2254,LJ Wright,UT Yadav,1,16,0.0625,0.9375,6.0,7
1227,2251,LJ Wright,Azhar Mahmood,1,5,0.2,0.8,2.0,7
1228,2253,LJ Wright,S Kaul,1,2,0.5,0.5,2.0,7
1229,549,AUK Pathan,TG Southee,1,2,0.5,0.5,2.0,0
1230,548,AUK Pathan,SL Malinga,1,2,0.5,0.5,6.0,0
1231,546,AUK Pathan,PC Valthaty,1,4,0.25,0.75,0.0,0
1232,545,AUK Pathan,A Mishra,1,4,0.25,0.75,1.0,0
1233,547,AUK Pathan,RJ Harris,1,1,1,0,2.0,0
1234,165,AB Dinda,SL Malinga,2,6,0.333333333333333,0.666666666666667,6.0,0
1235,161,AB Dinda,A Mishra,1,1,1,0,1.0,0
1236,166,AB Dinda,SR Watson,1,1,1,0,6.0,0
1237,164,AB Dinda,RP Singh,1,3,0.333333333333333,0.666666666666667,5.0,0
1238,162,AB Dinda,DW Steyn,1,2,0.5,0.5,5.0,0
1239,163,AB Dinda,PV Tambe,1,3,0.333333333333333,0.666666666666667,2.0,0
1240,2111,KJ Abbott,YS Chahal,1,1,1,0,3.0,0
1241,3294,R Dhawan,STR Binny,1,1,1,0,2.0,7
1242,3290,R Dhawan,B Kumar,1,3,0.333333333333333,0.666666666666667,6.0,7
1243,3293,R Dhawan,SL Malinga,1,3,0.333333333333333,0.666666666666667,6.0,7
1244,3292,R Dhawan,Shakib Al Hasan,1,9,0.111111111111111,0.888888888888889,3.0,7
1245,3289,R Dhawan,Azhar Mahmood,1,4,0.25,0.75,2.0,7
1246,3291,R Dhawan,PP Chawla,1,12,0.0833333333333333,0.916666666666667,1.0,7
1247,881,D Kalyankrishna,IK Pathan,1,1,1,0,6.0,0
1248,1466,GJ Bailey,AR Patel,1,4,0.25,0.75,3.0,3
1249,1467,GJ Bailey,B Kumar,1,16,0.0625,0.9375,6.0,3
1250,1477,GJ Bailey,S Aravind,1,2,0.5,0.5,2.0,3
1251,1478,GJ Bailey,SP Narine,1,22,0.0454545454545455,0.954545454545455,5.0,3
1252,1480,GJ Bailey,UT Yadav,1,15,0.0666666666666667,0.933333333333333,6.0,3
1253,1475,GJ Bailey,R Vinay Kumar,1,8,0.125,0.875,6.0,3
1254,1464,GJ Bailey,A Mishra,1,14,0.0714285714285714,0.928571428571429,1.0,3
1255,1471,GJ Bailey,JJ Bumrah,1,11,0.0909090909090909,0.909090909090909,3.0,3
1256,1481,GJ Bailey,YS Chahal,1,11,0.0909090909090909,0.909090909090909,3.0,3
1257,1473,GJ Bailey,MC Henriques,3,19,0.157894736842105,0.842105263157895,2.0,3
1258,1468,GJ Bailey,Harbhajan Singh,1,13,0.0769230769230769,0.923076923076923,1.0,3
1259,1479,GJ Bailey,SR Watson,1,2,0.5,0.5,6.0,3
1260,1465,GJ Bailey,A Nehra,2,15,0.133333333333333,0.866666666666667,5.0,3
1261,1469,GJ Bailey,Imran Tahir,2,11,0.181818181818182,0.818181818181818,2.0,3
1262,1476,GJ Bailey,RA Jadeja,1,3,0.333333333333333,0.666666666666667,6.0,3
1263,1472,GJ Bailey,JP Faulkner,1,12,0.0833333333333333,0.916666666666667,3.0,3
1264,1470,GJ Bailey,JA Morkel,1,3,0.333333333333333,0.666666666666667,5.0,3
1265,1474,GJ Bailey,PP Chawla,2,33,0.0606060606060606,0.939393939393939,1.0,3
1266,2389,M Ntini,Sohail Tanvir,1,6,0.166666666666667,0.833333333333333,4.0,0
1267,2513,MA Khote,M Muralitharan,1,2,0.5,0.5,3.0,0
1268,3370,R Sathish,J Botha,1,3,0.333333333333333,0.666666666666667,2.0,9
1269,3372,R Sathish,Joginder Sharma,1,1,1,0,4.0,9
1270,3365,R Sathish,B Kumar,1,5,0.2,0.8,6.0,9
1271,3366,R Sathish,CR Brathwaite,1,3,0.333333333333333,0.666666666666667,4.0,9
1272,3367,R Sathish,DJ Bravo,2,6,0.333333333333333,0.666666666666667,1.0,9
1273,3374,R Sathish,MK Tiwary,1,2,0.5,0.5,0.0,9
1274,3375,R Sathish,PP Ojha,1,2,0.5,0.5,5.0,9
1275,3364,R Sathish,A Nehra,1,4,0.25,0.75,5.0,9
1276,3369,R Sathish,IK Pathan,1,4,0.25,0.75,6.0,9
1277,3373,R Sathish,JP Faulkner,1,7,0.142857142857143,0.857142857142857,3.0,9
1278,3368,R Sathish,DW Steyn,1,6,0.166666666666667,0.833333333333333,5.0,9
1279,3371,R Sathish,JA Morkel,2,14,0.142857142857143,0.857142857142857,5.0,9
1280,4417,SV Samson,AR Patel,1,21,0.0476190476190476,0.952380952380952,3.0,6
1281,4423,SV Samson,HV Patel,1,5,0.2,0.8,2.0,6
1282,4431,SV Samson,MP Stoinis,1,7,0.142857142857143,0.857142857142857,4.0,6
1283,4418,SV Samson,B Kumar,2,35,0.0571428571428571,0.942857142857143,6.0,6
1284,4444,SV Samson,SP Narine,2,18,0.111111111111111,0.888888888888889,5.0,6
1285,4425,SV Samson,K Santokie,1,2,0.5,0.5,0.0,6
1286,4427,SV Samson,KV Sharma,1,7,0.142857142857143,0.857142857142857,3.0,6
1287,4442,SV Samson,SL Malinga,1,8,0.125,0.875,6.0,6
1288,4426,SV Samson,Karanveer Singh,1,11,0.0909090909090909,0.909090909090909,4.0,6
1289,4441,SV Samson,Shakib Al Hasan,1,18,0.0555555555555556,0.944444444444444,3.0,6
1290,4433,SV Samson,R Bhatia,1,11,0.0909090909090909,0.909090909090909,5.0,6
1291,4435,SV Samson,R Vinay Kumar,1,36,0.0277777777777778,0.972222222222222,6.0,6
1292,4416,SV Samson,AD Russell,1,13,0.0769230769230769,0.923076923076923,2.0,6
1293,4413,SV Samson,A Mishra,1,18,0.0555555555555556,0.944444444444444,1.0,6
1294,4447,SV Samson,YS Chahal,2,14,0.142857142857143,0.857142857142857,3.0,6
1295,4419,SV Samson,DJ Bravo,1,8,0.125,0.875,1.0,6
1296,4414,SV Samson,A Zampa,1,2,0.5,0.5,4.0,6
1297,4439,SV Samson,S Nadeem,1,12,0.0833333333333333,0.916666666666667,3.0,6
1298,4434,SV Samson,R Rampaul,1,4,0.25,0.75,4.0,6
1299,4446,SV Samson,WD Parnell,1,12,0.0833333333333333,0.916666666666667,2.0,6
1300,4448,SV Samson,Yuvraj Singh,1,8,0.125,0.875,2.0,6
1301,4437,SV Samson,RS Bopara,1,7,0.142857142857143,0.857142857142857,4.0,6
1302,4430,SV Samson,MM Sharma,1,19,0.0526315789473684,0.947368421052632,5.0,6
1303,4415,SV Samson,AD Mathews,1,4,0.25,0.75,2.0,6
1304,4445,SV Samson,SR Watson,1,10,0.1,0.9,6.0,6
1305,4420,SV Samson,DS Kulkarni,1,3,0.333333333333333,0.666666666666667,5.0,6
1306,4429,SV Samson,MJ McClenaghan,2,9,0.222222222222222,0.777777777777778,3.0,6
1307,4424,SV Samson,Imran Tahir,1,7,0.142857142857143,0.857142857142857,2.0,6
1308,4440,SV Samson,Sandeep Sharma,1,14,0.0714285714285714,0.928571428571429,3.0,6
1309,4422,SV Samson,GB Hogg,1,5,0.2,0.8,4.0,6
1310,4436,SV Samson,RA Jadeja,1,14,0.0714285714285714,0.928571428571429,6.0,6
1311,4432,SV Samson,P Awana,1,15,0.0666666666666667,0.933333333333333,2.0,6
1312,4421,SV Samson,DW Steyn,1,17,0.0588235294117647,0.941176470588235,5.0,6
1313,4443,SV Samson,SM Boland,1,7,0.142857142857143,0.857142857142857,0.0,6
1314,4438,SV Samson,S Gopal,1,7,0.142857142857143,0.857142857142857,4.0,6
1315,4428,SV Samson,MG Johnson,1,12,0.0833333333333333,0.916666666666667,3.0,6
1316,1264,DT Patil,SK Warne,1,7,0.142857142857143,0.857142857142857,3.0,0
1317,2518,MA Starc,SL Malinga,1,3,0.333333333333333,0.666666666666667,6.0,7
1318,2517,MA Starc,R Bhatia,1,3,0.333333333333333,0.666666666666667,5.0,7
1319,2514,MA Starc,L Balaji,1,11,0.0909090909090909,0.909090909090909,5.0,7
1320,2516,MA Starc,MM Sharma,1,6,0.166666666666667,0.833333333333333,5.0,7
1321,2515,MA Starc,MG Johnson,1,7,0.142857142857143,0.857142857142857,3.0,7
1322,3595,RR Sarwan,L Balaji,1,3,0.333333333333333,0.666666666666667,5.0,0
1323,3594,RR Sarwan,A Nehra,1,3,0.333333333333333,0.666666666666667,5.0,0
1324,3596,RR Sarwan,P Kumar,1,7,0.142857142857143,0.857142857142857,1.0,0
1325,2463,M Vohra,J Botha,1,8,0.125,0.875,2.0,8
1326,2460,M Vohra,HV Patel,1,1,1,0,2.0,8
1327,2472,M Vohra,SP Narine,1,22,0.0454545454545455,0.954545454545455,5.0,8
1328,2459,M Vohra,Bipul Sharma,1,5,0.2,0.8,4.0,8
1329,2467,M Vohra,MA Starc,1,5,0.2,0.8,2.0,8
1330,2458,M Vohra,Ankit Sharma,1,9,0.111111111111111,0.888888888888889,4.0,8
1331,2466,M Vohra,M Morkel,2,34,0.0588235294117647,0.941176470588235,5.0,8
1332,2457,M Vohra,AD Russell,1,17,0.0588235294117647,0.941176470588235,2.0,8
1333,2456,M Vohra,A Mishra,2,8,0.25,0.75,1.0,8
1334,2464,M Vohra,JJ Bumrah,1,9,0.111111111111111,0.888888888888889,3.0,8
1335,2465,M Vohra,L Balaji,2,5,0.4,0.6,5.0,8
1336,2474,M Vohra,Yuvraj Singh,1,2,0.5,0.5,2.0,8
1337,2461,M Vohra,IC Pandey,2,15,0.133333333333333,0.866666666666667,4.0,8
1338,2462,M Vohra,Imran Tahir,2,12,0.166666666666667,0.833333333333333,2.0,8
1339,2470,M Vohra,RA Jadeja,2,17,0.117647058823529,0.882352941176471,6.0,8
1340,2473,M Vohra,TA Boult,1,4,0.25,0.75,2.0,8
1341,2469,M Vohra,PP Chawla,1,13,0.0769230769230769,0.923076923076923,1.0,8
1342,2475,M Vohra,Z Khan,1,11,0.0909090909090909,0.909090909090909,6.0,8
1343,2471,M Vohra,S Gopal,1,10,0.1,0.9,4.0,8
1344,2468,M Vohra,MG Johnson,1,2,0.5,0.5,3.0,8
1345,3164,PC Valthaty,B Lee,1,10,0.1,0.9,2.0,9
1346,3176,PC Valthaty,YK Pathan,1,2,0.5,0.5,3.0,9
1347,3170,PC Valthaty,KV Sharma,1,8,0.125,0.875,3.0,9
1348,3166,PC Valthaty,CK Langeveldt,1,9,0.111111111111111,0.888888888888889,0.0,9
1349,3161,PC Valthaty,AB Dinda,1,6,0.166666666666667,0.833333333333333,5.0,9
1350,3171,PC Valthaty,M Morkel,1,15,0.0666666666666667,0.933333333333333,5.0,9
1351,3159,PC Valthaty,A Mishra,2,16,0.125,0.875,1.0,9
1352,3173,PC Valthaty,R Sharma,1,4,0.25,0.75,2.0,9
1353,3165,PC Valthaty,CH Gayle,1,4,0.25,0.75,2.0,9
1354,3174,PC Valthaty,RP Singh,1,5,0.2,0.8,5.0,9
1355,3168,PC Valthaty,IK Pathan,2,15,0.133333333333333,0.866666666666667,6.0,9
1356,3169,PC Valthaty,KK Cooper,1,5,0.2,0.8,2.0,9
1357,3163,PC Valthaty,Anureet Singh,1,6,0.166666666666667,0.833333333333333,4.0,9
1358,3175,PC Valthaty,SK Warne,1,8,0.125,0.875,3.0,9
1359,3160,PC Valthaty,A Symonds,1,2,0.5,0.5,2.0,9
1360,3162,PC Valthaty,AC Thomas,1,6,0.166666666666667,0.833333333333333,4.0,9
1361,3167,PC Valthaty,DW Steyn,1,18,0.0555555555555556,0.944444444444444,5.0,9
1362,3172,PC Valthaty,MM Patel,1,10,0.1,0.9,3.0,9
1363,3177,PC Valthaty,Z Khan,1,17,0.0588235294117647,0.941176470588235,6.0,9
1364,4957,YV Takawale,SK Trivedi,1,12,0.0833333333333333,0.916666666666667,3.0,7
1365,4960,YV Takawale,STR Binny,1,3,0.333333333333333,0.666666666666667,2.0,7
1366,4956,YV Takawale,R Ashwin,1,2,0.5,0.5,6.0,7
1367,4959,YV Takawale,SP Narine,1,13,0.0769230769230769,0.923076923076923,5.0,7
1368,4954,YV Takawale,JH Kallis,1,3,0.333333333333333,0.666666666666667,5.0,7
1369,4958,YV Takawale,SK Warne,1,4,0.25,0.75,3.0,7
1370,4961,YV Takawale,VY Mahesh,1,1,1,0,4.0,7
1371,4955,YV Takawale,MG Johnson,1,5,0.2,0.8,3.0,7
1372,4712,VVS Laxman,TM Dilshan,1,12,0.0833333333333333,0.916666666666667,4.0,9
1373,4700,VVS Laxman,AB Dinda,1,6,0.166666666666667,0.833333333333333,5.0,9
1374,4702,VVS Laxman,DJ Bravo,1,14,0.0714285714285714,0.928571428571429,1.0,9
1375,4709,VVS Laxman,SK Raina,1,3,0.333333333333333,0.666666666666667,2.0,9
1376,4713,VVS Laxman,WD Parnell,1,1,1,0,2.0,9
1377,4705,VVS Laxman,M Kartik,1,1,1,0,3.0,9
1378,4701,VVS Laxman,AP Dole,1,3,0.333333333333333,0.666666666666667,0.0,9
1379,4704,VVS Laxman,JD Ryder,1,1,1,0,4.0,9
1380,4711,VVS Laxman,SW Tait,1,2,0.5,0.5,4.0,9
1381,4710,VVS Laxman,SK Warne,1,1,1,0,3.0,9
1382,4703,VVS Laxman,JA Morkel,1,11,0.0909090909090909,0.909090909090909,5.0,9
1383,4706,VVS Laxman,Mohammad Asif,1,5,0.2,0.8,4.0,9
1384,4708,VVS Laxman,PP Chawla,1,5,0.2,0.8,1.0,9
1385,4707,VVS Laxman,P Kumar,1,7,0.142857142857143,0.857142857142857,1.0,9
1386,1449,GD McGrath,DS Kulkarni,1,2,0.5,0.5,5.0,0
1387,3897,SB Bangar,Kamran Khan,1,6,0.166666666666667,0.833333333333333,0.0,0
1388,3901,SB Bangar,SR Watson,1,2,0.5,0.5,6.0,0
1389,3898,SB Bangar,M Kartik,1,2,0.5,0.5,3.0,0
1390,3899,SB Bangar,PP Chawla,1,4,0.25,0.75,1.0,0
1391,3900,SB Bangar,SC Ganguly,1,2,0.5,0.5,4.0,0
1392,291,AG Paunikar,AB Dinda,1,5,0.2,0.8,5.0,0
1393,295,AG Paunikar,Shakib Al Hasan,1,3,0.333333333333333,0.666666666666667,3.0,0
1394,294,AG Paunikar,R Vinay Kumar,1,1,1,0,6.0,0
1395,293,AG Paunikar,Iqbal Abdulla,1,4,0.25,0.75,2.0,0
1396,292,AG Paunikar,DW Steyn,1,9,0.111111111111111,0.888888888888889,5.0,0
1397,1434,GC Smith,M Muralitharan,1,41,0.024390243902439,0.975609756097561,3.0,3
1398,1435,GC Smith,MF Maharoof,1,17,0.0588235294117647,0.941176470588235,4.0,3
1399,1426,GC Smith,BAW Mendis,1,4,0.25,0.75,4.0,3
1400,1442,GC Smith,RR Powar,1,12,0.0833333333333333,0.916666666666667,4.0,3
1401,1443,GC Smith,SB Joshi,1,9,0.111111111111111,0.888888888888889,0.0,3
1402,1425,GC Smith,AB Dinda,1,21,0.0476190476190476,0.952380952380952,5.0,3
1403,1439,GC Smith,R Sathish,1,1,1,0,0.0,3
1404,1433,GC Smith,JH Kallis,1,20,0.05,0.95,5.0,3
1405,1424,GC Smith,A Mishra,1,16,0.0625,0.9375,1.0,3
1406,1430,GC Smith,I Sharma,1,21,0.0476190476190476,0.952380952380952,5.0,3
1407,1429,GC Smith,Harbhajan Singh,1,7,0.142857142857143,0.857142857142857,1.0,3
1408,1427,GC Smith,DP Nannes,1,17,0.0588235294117647,0.941176470588235,2.0,3
1409,1447,GC Smith,Umar Gul,1,3,0.333333333333333,0.666666666666667,0.0,3
1410,1445,GC Smith,SK Raina,1,16,0.0625,0.9375,2.0,3
1411,1441,GC Smith,RP Singh,1,22,0.0454545454545455,0.954545454545455,5.0,3
1412,1446,GC Smith,SM Pollock,1,6,0.166666666666667,0.833333333333333,4.0,3
1413,1431,GC Smith,IK Pathan,1,13,0.0769230769230769,0.923076923076923,6.0,3
1414,1438,GC Smith,PJ Sangwan,1,23,0.0434782608695652,0.956521739130435,2.0,3
1415,1440,GC Smith,RA Jadeja,1,2,0.5,0.5,6.0,3
1416,1448,GC Smith,WPUJC Vaas,1,11,0.0909090909090909,0.909090909090909,4.0,3
1417,1428,GC Smith,FH Edwards,1,2,0.5,0.5,0.0,3
1418,1432,GC Smith,JA Morkel,1,22,0.0454545454545455,0.954545454545455,5.0,3
1419,1436,GC Smith,MM Patel,1,6,0.166666666666667,0.833333333333333,3.0,3
1420,1437,GC Smith,P Kumar,2,35,0.0571428571428571,0.942857142857143,1.0,3
1421,1444,GC Smith,Shahid Afridi,1,23,0.0434782608695652,0.956521739130435,0.0,3
1422,1983,Karanveer Singh,MA Starc,1,5,0.2,0.8,2.0,0
1423,3840,S Sriram,AB Dinda,1,6,0.166666666666667,0.833333333333333,5.0,0
1424,3841,S Sriram,PP Chawla,1,2,0.5,0.5,1.0,0
1425,397,AM Rahane,KA Pollard,1,8,0.125,0.875,3.0,5
1426,385,AM Rahane,D du Preez,1,1,1,0,0.0,5
1427,390,AM Rahane,HV Patel,1,14,0.0714285714285714,0.928571428571429,2.0,5
1428,384,AM Rahane,B Kumar,6,63,0.0952380952380952,0.904761904761905,6.0,5
1429,394,AM Rahane,JD Unadkat,1,14,0.0714285714285714,0.928571428571429,3.0,5
1430,410,AM Rahane,R Ashwin,3,27,0.111111111111111,0.888888888888889,6.0,5
1431,380,AM Rahane,AB Agarkar,1,33,0.0303030303030303,0.96969696969697,2.0,5
1432,425,AM Rahane,SP Narine,2,33,0.0606060606060606,0.939393939393939,5.0,5
1433,399,AM Rahane,KV Sharma,1,20,0.05,0.95,3.0,5
1434,412,AM Rahane,R Dhawan,1,18,0.0555555555555556,0.944444444444444,4.0,5
1435,402,AM Rahane,MA Starc,1,24,0.0416666666666667,0.958333333333333,2.0,5
1436,421,AM Rahane,SB Bangar,1,3,0.333333333333333,0.666666666666667,0.0,5
1437,424,AM Rahane,SMSM Senanayake,1,4,0.25,0.75,0.0,5
1438,422,AM Rahane,Shakib Al Hasan,1,26,0.0384615384615385,0.961538461538462,3.0,5
1439,411,AM Rahane,R Bhatia,1,13,0.0769230769230769,0.923076923076923,5.0,5
1440,401,AM Rahane,M Morkel,1,69,0.0144927536231884,0.985507246376812,5.0,5
1441,415,AM Rahane,R Vinay Kumar,2,62,0.032258064516129,0.967741935483871,6.0,5
1442,382,AM Rahane,AD Russell,1,19,0.0526315789473684,0.947368421052632,2.0,5
1443,379,AM Rahane,A Mishra,3,72,0.0416666666666667,0.958333333333333,1.0,5
1444,414,AM Rahane,R Sharma,1,27,0.037037037037037,0.962962962962963,2.0,5
1445,431,AM Rahane,YS Chahal,2,18,0.111111111111111,0.888888888888889,3.0,5
1446,386,AM Rahane,DJ Bravo,1,27,0.037037037037037,0.962962962962963,1.0,5
1447,419,AM Rahane,S Sreesanth,1,5,0.2,0.8,2.0,5
1448,391,AM Rahane,I Sharma,1,33,0.0303030303030303,0.96969696969697,5.0,5
1449,400,AM Rahane,L Balaji,1,13,0.0769230769230769,0.923076923076923,5.0,5
1450,389,AM Rahane,Harbhajan Singh,1,23,0.0434782608695652,0.956521739130435,1.0,5
1451,427,AM Rahane,T Shamsi,1,11,0.0909090909090909,0.909090909090909,0.0,5
1452,418,AM Rahane,S Nadeem,2,47,0.0425531914893617,0.957446808510638,3.0,5
1453,413,AM Rahane,R Rampaul,1,14,0.0714285714285714,0.928571428571429,4.0,5
1454,430,AM Rahane,WD Parnell,1,10,0.1,0.9,2.0,5
1455,405,AM Rahane,MM Sharma,1,27,0.037037037037037,0.962962962962963,5.0,5
1456,381,AM Rahane,AD Mathews,1,44,0.0227272727272727,0.977272727272727,2.0,5
1457,426,AM Rahane,SR Watson,1,12,0.0833333333333333,0.916666666666667,6.0,5
1458,387,AM Rahane,DS Kulkarni,2,27,0.0740740740740741,0.925925925925926,5.0,5
1459,404,AM Rahane,MJ McClenaghan,1,21,0.0476190476190476,0.952380952380952,3.0,5
1460,406,AM Rahane,P Negi,1,22,0.0454545454545455,0.954545454545455,2.0,5
1461,392,AM Rahane,Imran Tahir,1,22,0.0454545454545455,0.954545454545455,2.0,5
1462,420,AM Rahane,Sandeep Sharma,2,31,0.0645161290322581,0.935483870967742,3.0,5
1463,407,AM Rahane,PJ Sangwan,1,13,0.0769230769230769,0.923076923076923,2.0,5
1464,428,AM Rahane,TA Boult,1,14,0.0714285714285714,0.928571428571429,2.0,5
1465,383,AM Rahane,Anureet Singh,1,11,0.0909090909090909,0.909090909090909,4.0,5
1466,423,AM Rahane,SK Warne,1,3,0.333333333333333,0.666666666666667,3.0,5
1467,396,AM Rahane,JP Faulkner,1,17,0.0588235294117647,0.941176470588235,3.0,5
1468,398,AM Rahane,KP Appanna,1,7,0.142857142857143,0.857142857142857,4.0,5
1469,429,AM Rahane,VY Mahesh,1,6,0.166666666666667,0.833333333333333,4.0,5
1470,388,AM Rahane,DW Steyn,2,32,0.0625,0.9375,5.0,5
1471,393,AM Rahane,JA Morkel,1,20,0.05,0.95,5.0,5
1472,416,AM Rahane,RJ Harris,1,8,0.125,0.875,2.0,5
1473,395,AM Rahane,JO Holder,1,11,0.0909090909090909,0.909090909090909,4.0,5
1474,408,AM Rahane,PP Chawla,1,52,0.0192307692307692,0.980769230769231,1.0,5
1475,409,AM Rahane,PV Tambe,1,5,0.2,0.8,2.0,5
1476,417,AM Rahane,S Gopal,1,16,0.0625,0.9375,4.0,5
1477,403,AM Rahane,MG Johnson,1,39,0.0256410256410256,0.974358974358974,3.0,5
1478,3043,OA Shah,SP Narine,1,17,0.0588235294117647,0.941176470588235,5.0,9
1479,3039,OA Shah,KMDN Kulasekara,1,6,0.166666666666667,0.833333333333333,0.0,9
1480,3042,OA Shah,SL Malinga,1,15,0.0666666666666667,0.933333333333333,6.0,9
1481,3044,OA Shah,UT Yadav,1,3,0.333333333333333,0.666666666666667,6.0,9
1482,3038,OA Shah,JH Kallis,1,6,0.166666666666667,0.833333333333333,5.0,9
1483,3037,OA Shah,A Mishra,1,9,0.111111111111111,0.888888888888889,1.0,9
1484,3041,OA Shah,L Balaji,1,5,0.2,0.8,5.0,9
1485,3040,OA Shah,KP Appanna,1,7,0.142857142857143,0.857142857142857,4.0,9
1486,3045,OA Shah,Z Khan,2,8,0.25,0.75,6.0,9
